OBJECTID,Reg_Code,Reg_Name,Pro_Code,Pro_Name,Mun_Code,Mun_Name,Shape_Leng,Shape_Area,area,population,N_data,N_data_1,Wind_Speed
1462,PH160000000,REGION XIII (Caraga),PH160300000,AGUSAN DEL SUR,PH160306000,PROSPERIDAD (Capital),0.984112495,0.040404026,497.8180072,33068.09162,1,,5.11191
1463,PH160000000,REGION XIII (Caraga),PH160300000,AGUSAN DEL SUR,PH160307000,ROSARIO,0.925609518,0.032067973,395.1094966,26245.56935,1,,5.539318
1464,PH160000000,REGION XIII (Caraga),PH160300000,AGUSAN DEL SUR,PH160308000,SAN FRANCISCO,0.873357569,0.028993072,357.2236455,23728.96132,1,,4.849135
1417,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156603000,KALINGALAN CALUANG,0.892316073,0.005369131,66.15306441,30973.32942,0,,12.543574
1418,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156604000,LUUK,0.693916834,0.006930336,85.38867183,39979.57593,0,,11.955733
1419,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156605000,MAIMBUNG,0.518385302,0.003676782,45.30163225,21210.54242,0,,9.375186
1420,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156606000,HADJI PANGLIMA TAHIL (MARUNGGAS),2.404691535,0.002474063,30.48292493,14272.31957,0,,10.797647
1421,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156607000,OLD PANAMAO,0.59771545,0.005247344,64.65252407,30270.76589,0,,10.786804
1422,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156608000,PANGUTARAN,4.708636194,0.015512527,191.1298439,89488.33545,0,,16.761054
1423,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156609000,PARANG,0.491400077,0.005620073,69.24492522,32420.96037,0,,11.165984
1424,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156610000,PATA,1.266788279,0.00473398,58.32736462,27309.28181,0,,13.269413
1409,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH153800000,MAGUINDANAO,PH153832000,MANGUDADATU,0.664439248,0.007547171,92.98868946,18170.01954,0,,3.84904
1410,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH153800000,MAGUINDANAO,PH153833000,PANDAG,0.36520426,0.003652458,45.00193489,8793.392412,0,,3.186132
1411,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH153800000,MAGUINDANAO,PH153834000,NORTHERN KABUNTALAN,0.564670929,0.009268654,114.1990848,22314.53755,0,,3.243325
1412,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH153800000,MAGUINDANAO,PH153835000,DATU HOFFER AMPATUAN,0.493137187,0.004019167,49.52015106,9676.25329,0,,4.363216
1413,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH153800000,MAGUINDANAO,PH153836000,DATU SALIBO,0.307475991,0.002405286,29.63553041,5790.792081,0,,2.057684
1414,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH153800000,MAGUINDANAO,PH153837000,SHARIFF SAYDONA MUSTAPHA,0.705996182,0.004575431,56.37388498,11015.47508,0,,2.528568
1415,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156601000,INDANAN,0.542519046,0.008422756,103.7767804,48589.01751,0,,9.292519
1416,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156602000,JOLO (Capital),0.139224423,0.000245191,3.020998311,1414.452629,0,,8.533534
1433,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156619000,OMAR,1.035164689,0.007028799,86.60183753,40547.58863,0,,12.492503
1434,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH157000000,TAWI-TAWI,PH157001000,PANGLIMA SUGALA (BALIMBING),2.946090991,0.019081837,235.1073079,69589.77481,0,,15.352414
1435,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH157000000,TAWI-TAWI,PH157002000,BONGAO (Capital),1.660580311,0.009958261,122.6957287,36316.89805,0,,14.694773
1436,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH157000000,TAWI-TAWI,PH157003000,MAPUN (CAGAYAN DE TAWI-TAWI),1.076026567,0.005756247,70.92271534,20992.52394,0,,16.294681
1437,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH157000000,TAWI-TAWI,PH157004000,SIMUNUL,0.698644939,0.004596832,56.6375619,16764.23933,0,,14.521618
1438,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH157000000,TAWI-TAWI,PH157005000,SITANGKAI,1.080529295,0.002270758,27.97800476,8281.252796,0,,13.285489
1439,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH157000000,TAWI-TAWI,PH157006000,SOUTH UBIAN,1.283341992,0.002584609,31.84496798,9425.841207,0,,19.162755
1440,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH157000000,TAWI-TAWI,PH157007000,TANDUBAS,3.508610499,0.018000876,221.7887874,65647.60538,0,,17.868099
1425,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156611000,PATIKUL,0.632388069,0.011443237,140.9921218,66013.50179,0,,9.316192
1426,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156612000,SIASI,1.681051229,0.006786353,83.61465396,39148.9683,0,,19.493794
1427,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156613000,TALIPAO,1.041025186,0.013895454,171.2058868,80159.79875,0,,9.822964
1428,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156614000,TAPUL,1.006230189,0.004594883,56.61355936,26506.86615,0,,15.91809
1429,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156615000,TONGKIL,2.652398199,0.010461471,128.8957825,60349.91073,0,,13.072406
1430,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156616000,PANGLIMA ESTINO (NEW PANAMAO),0.54982997,0.002731992,33.66087676,15760.25894,0,,10.527233
1431,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156617000,LUGUS,0.371872668,0.003002939,36.99920748,17323.28883,0,,18.55657
1432,PH150000000,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH156600000,SULU,PH156618000,PANDAMI,1.608444981,0.005614408,69.17512294,32388.27845,0,,19.385004
1513,PH160000000,REGION XIII (Caraga),PH168500000,DINAGAT ISLANDS,PH168503000,DINAGAT,0.791059299,0.0023056,28.40729243,3620.748447,1,,22.841888
1514,PH160000000,REGION XIII (Caraga),PH168500000,DINAGAT ISLANDS,PH168504000,LIBJO (ALBOR),1.259150455,0.015402788,189.7777535,24188.77154,0,,24.114518
1515,PH160000000,REGION XIII (Caraga),PH168500000,DINAGAT ISLANDS,PH168505000,LORETO,1.127579375,0.01418089,174.722745,22269.88401,1,,23.820478
1516,PH160000000,REGION XIII (Caraga),PH168500000,DINAGAT ISLANDS,PH168506000,SAN JOSE (Capital),0.353578573,0.002662149,32.80033536,4180.678734,0,,23.593624
1517,PH160000000,REGION XIII (Caraga),PH168500000,DINAGAT ISLANDS,PH168507000,TUBAJON,0.568010221,0.007307856,90.04009476,11476.3677,0,,23.981873
1518,PH170000000,REGION IV-B (MIMAROPA),PH174000000,MARINDUQUE,PH174001000,BOAC (Capital),0.751205761,0.019295406,237.7386987,51774.02417,3,,42.603352
1519,PH170000000,REGION IV-B (MIMAROPA),PH174000000,MARINDUQUE,PH174002000,BUENAVISTA,0.405617404,0.006396926,78.81652167,17164.42683,3,,46.351747
1520,PH170000000,REGION IV-B (MIMAROPA),PH174000000,MARINDUQUE,PH174003000,GASAN,0.518649812,0.008290313,102.1449439,22244.82099,3,,43.406645
1505,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166814000,MARIHATAG,0.734022233,0.016093209,198.2844222,19906.90765,1,,11.031086
1506,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166815000,SAN AGUSTIN,0.473475622,0.007450326,91.79546332,9215.87178,1,,11.434887
1507,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166816000,SAN MIGUEL,1.049618961,0.053708097,661.7374629,66435.6101,0,,4.621093
1508,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166817000,TAGBINA,0.755058013,0.029440078,362.7312009,36416.66066,1,,7.884248
1509,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166818000,TAGO,0.985646115,0.026352394,324.6878477,32597.27077,0,,7.778841
1510,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166819000,CITY OF TANDAG (Capital),0.646604982,0.014895734,183.5303368,18425.6606,1,,6.734436
1511,PH160000000,REGION XIII (Caraga),PH168500000,DINAGAT ISLANDS,PH168501000,BASILISA (RIZAL),1.533008586,0.008196891,100.993898,12872.52209,0,,24.155421
1512,PH160000000,REGION XIII (Caraga),PH168500000,DINAGAT ISLANDS,PH168502000,CAGDIANAO,1.427105194,0.016250511,200.2225421,25520.04772,1,,22.281593
1529,PH170000000,REGION IV-B (MIMAROPA),PH175100000,OCCIDENTAL MINDORO,PH175106000,MAMBURAO (Capital),0.904769285,0.0267507,329.5953695,23344.95044,1,,8.307372
1530,PH170000000,REGION IV-B (MIMAROPA),PH175100000,OCCIDENTAL MINDORO,PH175107000,PALUAN,1.180257089,0.044179897,544.3405116,38555.16018,2,,10.03372
1531,PH170000000,REGION IV-B (MIMAROPA),PH175100000,OCCIDENTAL MINDORO,PH175108000,RIZAL,0.956342418,0.025269167,311.3414103,22052.03855,1,,9.211139
1532,PH170000000,REGION IV-B (MIMAROPA),PH175100000,OCCIDENTAL MINDORO,PH175109000,SABLAYAN,2.072571672,0.175158463,2158.127428,152858.2696,1,,7.989782
1533,PH170000000,REGION IV-B (MIMAROPA),PH175100000,OCCIDENTAL MINDORO,PH175110000,SAN JOSE,2.225028314,0.050779454,625.6536582,44314.49891,2,,13.152554
1534,PH170000000,REGION IV-B (MIMAROPA),PH175100000,OCCIDENTAL MINDORO,PH175111000,SANTA CRUZ,1.110036257,0.057404979,707.2867454,50096.49875,1,,7.139571
1535,PH170000000,REGION IV-B (MIMAROPA),PH175200000,ORIENTAL MINDORO,PH175201000,BACO,0.991768482,0.036290523,447.1355344,106794.5481,3,,13.640789
1536,PH170000000,REGION IV-B (MIMAROPA),PH175200000,ORIENTAL MINDORO,PH175202000,BANSUD,0.754112055,0.028757669,354.3232336,84627.11346,1,,15.078089
1521,PH170000000,REGION IV-B (MIMAROPA),PH174000000,MARINDUQUE,PH174004000,MOGPOG,0.732504442,0.008272512,101.9256218,22197.05768,3,,40.165069
1522,PH170000000,REGION IV-B (MIMAROPA),PH174000000,MARINDUQUE,PH174005000,SANTA CRUZ,1.815236349,0.020162904,248.4271386,54101.72071,3,,43.096179
1523,PH170000000,REGION IV-B (MIMAROPA),PH174000000,MARINDUQUE,PH174006000,TORRIJOS,0.740302531,0.014481498,178.4265339,38857.19797,2,,46.494691
1524,PH170000000,REGION IV-B (MIMAROPA),PH175100000,OCCIDENTAL MINDORO,PH175101000,ABRA DE ILOG,1.078749393,0.050231901,618.9072466,43836.6565,3,,10.68173
1525,PH170000000,REGION IV-B (MIMAROPA),PH175100000,OCCIDENTAL MINDORO,PH175102000,CALINTAAN,0.760864233,0.024865478,306.3675599,21699.74509,1,,7.474769
1526,PH170000000,REGION IV-B (MIMAROPA),PH175100000,OCCIDENTAL MINDORO,PH175103000,LOOC,1.352717316,0.010801578,133.0862461,9426.381882,3,,12.119153
1527,PH170000000,REGION IV-B (MIMAROPA),PH175100000,OCCIDENTAL MINDORO,PH175104000,LUBANG,0.719101329,0.010472279,129.0289521,9139.007316,3,,13.368196
1528,PH170000000,REGION IV-B (MIMAROPA),PH175100000,OCCIDENTAL MINDORO,PH175105000,MAGSAYSAY,0.944642437,0.021634582,266.559689,18880.18857,1,,17.160463
1481,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166716000,PILAR,0.467392414,0.006134472,75.58282976,14915.38533,1,,16.251634
1482,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166717000,PLACER,0.762402555,0.005291735,65.19946878,12866.35078,1,,14.12811
1483,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166718000,SAN BENITO,0.963617379,0.004071046,50.15936282,9898.362194,1,,17.826589
1484,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166719000,SAN FRANCISCO (ANAO-AON),0.331804352,0.004589273,56.54443152,11158.38065,0,,18.681467
1485,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166720000,SAN ISIDRO,0.284408743,0.004301292,52.99621738,10458.18218,1,,18.05843
1486,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166721000,SANTA MONICA (SAPAO),0.375891099,0.002491071,30.69248653,6056.802384,2,,19.206002
1487,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166722000,SISON,0.337690242,0.00537258,66.19555744,13062.9172,0,,15.605709
1488,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166723000,SOCORRO,1.278829408,0.010369288,127.7600031,25211.93878,0,,10.321909
1473,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166704000,BURGOS,0.254372999,0.00137548,16.94728415,3344.347841,0,,18.916404
1474,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166706000,CLAVER,0.995700883,0.02357252,290.4370151,57314.3399,1,,8.180154
1475,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166707000,DAPA,1.42457051,0.00692334,85.30247017,16833.44242,1,,12.951535
1476,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166708000,DEL CARMEN,1.608453109,0.012194584,150.2494738,29649.97215,0,,15.647625
1477,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166710000,GENERAL LUNA,0.613310516,0.003869121,47.67144132,9407.400054,0,,15.216265
1478,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166711000,GIGAQUIT,0.616851124,0.01163385,143.3406691,28286.60054,0,,9.781299
1479,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166714000,MAINIT,0.677468934,0.008837317,108.8845866,21487.09662,1,,13.277394
1480,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166715000,MALIMONO,0.526903869,0.008116317,100.0011408,19734.05274,0,,14.549913
1497,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166806000,CARMEN,0.767148726,0.013011943,160.3201439,16095.45654,1,,5.50088
1498,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166807000,CARRASCAL,1.542646288,0.020055068,247.0984925,24807.63146,0,,6.503665
1499,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166808000,CORTES,0.75307099,0.009885178,121.7952738,12227.7244,1,,7.671254
1500,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166809000,HINATUAN,1.566779694,0.026532466,326.9065119,32820.01515,1,,11.519141
1501,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166810000,LANUZA,1.002059642,0.026104529,321.6339067,32290.66816,1,,5.098194
1502,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166811000,LIANGA,1.034990291,0.025741106,317.1561716,31841.12271,1,,7.195642
1503,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166812000,LINGIG,1.613615041,0.024506495,301.944528,30313.93877,1,,4.100845
1504,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166813000,MADRID,0.839425252,0.011785864,145.2136354,14578.82771,0,,5.778735
1489,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166724000,SURIGAO CITY (Capital),3.827119264,0.023284043,286.8826974,56612.93697,1,,18.433425
1490,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166725000,TAGANA-AN,1.437138,0.005275098,64.99448233,12825.89911,0,,15.887588
1491,PH160000000,REGION XIII (Caraga),PH166700000,SURIGAO DEL NORTE,PH166727000,TUBOD,0.225940039,0.003062671,37.73517149,7446.593693,0,,12.662539
1492,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166801000,BAROBO,1.336803651,0.019049216,234.7053868,23563.41667,1,,9.192229
1493,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166802000,BAYABAS,0.48983521,0.004416654,54.41759344,5463.293561,1,,10.155855
1494,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166803000,CITY OF BISLIG,1.404378694,0.033952825,418.3327567,41998.81898,1,,4.429391
1495,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166804000,CAGWAIT,0.582683476,0.006432929,79.26011538,7957.376477,1,,11.599908
1496,PH160000000,REGION XIII (Caraga),PH166800000,SURIGAO DEL SUR,PH166805000,CANTILAN,1.23856398,0.016686149,205.5900395,20640.36037,0,,6.213768
1065,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103511000,MAGSAYSAY,0.593188255,0.007371322,90.82206144,28921.56669,0,,8.882843
1066,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103512000,MAIGO,0.519565457,0.007455571,91.86008586,29252.11735,0,,12.249231
1067,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103513000,MATUNGAO,0.310773452,0.002850669,35.12308671,11184.669,0,,12.241703
1068,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103514000,MUNAI,0.661840622,0.011486716,141.5278261,45068.41616,0,,9.724492
1069,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103515000,NUNUNGAN,0.631864498,0.018000199,221.7804563,70624.23112,0,,8.306931
1070,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103516000,PANTAO RAGAT,0.456719515,0.004094138,50.44386949,16063.45102,1,,9.840924
1071,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103517000,POONA PIAGAPO,0.452375986,0.005351634,65.93748313,20997.26967,0,,11.750721
1072,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103518000,SALVADOR,0.44357989,0.007537565,92.87034403,29573.82607,1,,8.394388
1057,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103503000,BAROY,0.569558963,0.004034711,49.71167805,15830.29045,0,,8.257855
1058,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103504000,ILIGAN CITY,1.587950268,0.043673421,538.1002238,171353.7577,1,,10.79656
1059,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103505000,KAPATAGAN,0.867010559,0.011038019,135.9994381,43307.94476,1,,7.644779
1060,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103506000,SULTAN NAGA DIMAPORO (KAROMATAN),0.977098783,0.017182373,211.7040171,67415.4688,0,,7.482468
1061,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103507000,KAUSWAGAN,0.579654232,0.005776916,71.17737871,22665.87295,1,,13.796177
1062,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103508000,KOLAMBUGAN,0.605562097,0.005462316,67.3012011,21431.53486,1,,9.366536
1063,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103509000,LALA,0.79235432,0.010072586,124.1043308,39520.04195,1,,7.921157
1064,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103510000,LINAMON,0.212293173,0.00151928,18.71905147,5960.933795,0,,14.034638
1081,PH100000000,REGION X (NORTHERN MINDANAO),PH104200000,MISAMIS OCCIDENTAL,PH104204000,CALAMBA,0.545636528,0.005262125,64.83464311,17828.4783,0,,15.261922
1082,PH100000000,REGION X (NORTHERN MINDANAO),PH104200000,MISAMIS OCCIDENTAL,PH104205000,CLARIN,0.560934257,0.006409727,78.97424969,21716.64143,1,,9.745066
1083,PH100000000,REGION X (NORTHERN MINDANAO),PH104200000,MISAMIS OCCIDENTAL,PH104206000,CONCEPCION,0.254373096,0.003930289,48.42509249,13316.11727,0,,10.063672
1084,PH100000000,REGION X (NORTHERN MINDANAO),PH104200000,MISAMIS OCCIDENTAL,PH104207000,JIMENEZ,0.53152448,0.00692548,85.3288413,23464.05135,1,,12.753532
1085,PH100000000,REGION X (NORTHERN MINDANAO),PH104200000,MISAMIS OCCIDENTAL,PH104208000,LOPEZ JAENA,0.823105075,0.009264335,114.1458722,31388.26878,1,,16.498854
1086,PH100000000,REGION X (NORTHERN MINDANAO),PH104200000,MISAMIS OCCIDENTAL,PH104209000,OROQUIETA CITY (Capital),0.734559612,0.012575821,154.9466921,42607.83442,1,,16.012035
1087,PH100000000,REGION X (NORTHERN MINDANAO),PH104200000,MISAMIS OCCIDENTAL,PH104210000,OZAMIS CITY,0.781497573,0.012279992,151.3017764,41605.54153,1,,9.019191
1088,PH100000000,REGION X (NORTHERN MINDANAO),PH104200000,MISAMIS OCCIDENTAL,PH104211000,PANAON,0.484349011,0.002790745,34.38476434,9455.254096,1,,14.613821
1073,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103519000,SAPAD,0.497300942,0.009625544,118.596333,37766.06367,1,,8.015879
1074,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103520000,TAGOLOAN,0.594536799,0.008889631,109.5291496,34878.69086,1,,12.359346
1075,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103521000,TANGCAL,0.483251148,0.005688431,70.08715268,22318.6991,0,,9.661255
1076,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103522000,TUBOD (Capital),0.86136379,0.013683125,168.5897786,53686.08075,1,,8.624866
1077,PH100000000,REGION X (NORTHERN MINDANAO),PH103500000,LANAO DEL NORTE,PH103523000,PANTAR,0.349028543,0.004934858,60.80238801,19362.03926,0,,10.322837
1078,PH100000000,REGION X (NORTHERN MINDANAO),PH104200000,MISAMIS OCCIDENTAL,PH104201000,ALORAN,0.563587097,0.00904819,111.4827528,30655.95403,1,,14.917651
1079,PH100000000,REGION X (NORTHERN MINDANAO),PH104200000,MISAMIS OCCIDENTAL,PH104202000,BALIANGAO,0.659778352,0.004840617,59.64124341,16400.37737,1,,18.198433
1080,PH100000000,REGION X (NORTHERN MINDANAO),PH104200000,MISAMIS OCCIDENTAL,PH104203000,BONIFACIO,0.507004597,0.009000676,110.8973315,30494.97263,0,,7.759886
1033,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101306000,KADINGILAN,0.904295264,0.013671267,168.4436776,20646.87185,0,,3.036434
1034,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101307000,KALILANGAN,0.961006465,0.017844166,219.8579657,26948.94405,0,,4.318285
1035,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101308000,KIBAWE,0.744525888,0.014276735,175.9036537,21561.27346,0,,2.750894
1036,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101309000,KITAOTAO,1.554092947,0.031684042,390.3790772,47850.45598,0,,3.591406
1037,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101310000,LANTAPAN,0.935280943,0.029184275,359.5794554,44075.2128,1,,5.359061
1038,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101311000,LIBONA,0.868951304,0.022194698,273.4608712,33519.28458,1,,4.938646
1039,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101312000,CITY OF MALAYBALAY (Capital),1.604460949,0.08238053,1015.010509,124414.2387,0,,4.34121
1040,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101313000,MALITBOG,0.879997791,0.031348086,386.2397619,47343.08216,1,,2.665766
1025,PH090000000,REGION IX (ZAMBOANGA PENINSULA),PH098300000,ZAMBOANGA SIBUGAY,PH098315000,TITAY,0.917494951,0.024404124,300.6832092,58697.68975,0,,8.731185
1026,PH090000000,REGION IX (ZAMBOANGA PENINSULA),PH098300000,ZAMBOANGA SIBUGAY,PH098316000,TUNGAWAN,1.851857566,0.028206343,347.5303547,67842.92675,0,,7.102214
1027,PH090000000,REGION IX (ZAMBOANGA PENINSULA),PH099700000,CITY OF ISABELA (Not a Province),PH099701000,CITY OF ISABELA,1.231033067,0.017980199,221.5340314,96522.53279,0,,3.549683
1028,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101301000,BAUNGON,1.24355291,0.034588446,426.1642426,52236.79884,1,,5.654261
1029,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101302000,DAMULOG,0.687232697,0.014130793,174.1054966,21340.86555,0,,2.625587
1030,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101303000,DANGCAGAN,0.486019346,0.006007101,74.01348834,9072.154151,1,,3.139057
1031,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101304000,DON CARLOS,0.968187015,0.017759255,218.8117753,26820.70796,0,,3.689447
1032,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101305000,IMPASUG-ONG,1.693345956,0.078373734,965.6427796,118363.022,1,,2.440045
1049,PH100000000,REGION X (NORTHERN MINDANAO),PH101300000,BUKIDNON,PH101322000,CABANGLASAN,0.877174136,0.025168066,310.0957438,38009.77973,1,,5.155418
1050,PH100000000,REGION X (NORTHERN MINDANAO),PH101800000,CAMIGUIN,PH101801000,CATARMAN,0.340714849,0.006067336,74.75565018,22253.2113,1,,21.194342
1051,PH100000000,REGION X (NORTHERN MINDANAO),PH101800000,CAMIGUIN,PH101802000,GUINSILIBAN,0.276992275,0.002473782,30.47947061,9073.108161,1,,15.832195
1052,PH100000000,REGION X (NORTHERN MINDANAO),PH101800000,CAMIGUIN,PH101803000,MAHINOG,0.265435753,0.002515266,30.9905914,9225.258252,1,,16.866188
